student_id,grado,afinidad_matematica,afinidad_lectura,afinidad_ciencias,habilidad_matematica,habilidad_lectura,habilidad_ciencias
STU_006433,Secundaria alta,0.4608359256232899,0.5064213649096085,0.03274270946710162,0.7220193180988599,0.5867376516605315,0.572370532906008
STU_006434,Primaria alta,0.2309509146892234,0.4806448221902659,0.28840426312051076,0.3325386202867797,0.33287580416168094,0.20892461455563363
STU_006435,Secundaria alta,0.3752963646019784,0.3681632409986308,0.2565403943993909,0.0656284110911937,0.5466822340802473,0.9804306279251837
STU_006436,Secundaria baja,0.3425823322381862,0.5081958610789123,0.1492218066829013,0.7833149211389351,0.841732771948086,0.45858145778110615
STU_006437,Secundaria baja,0.3311893277404356,0.5228611135620602,0.14594955869750412,0.4612904052429795,0.8851814672947204,0.4788937059189796
STU_006438,Primaria alta,0.26954717853761545,0.23640862886468586,0.4940441925976988,0.9837294146053762,0.5302786752574556,0.8323851121394621
STU_006439,Primaria alta,0.11270160643023064,0.3520412355193572,0.5352571580504121,0.3836515845006448,0.7107193707111881,0.6448527130580979
STU_006440,Secundaria alta,0.5905412367856518,0.26649181905326225,0.14296694416108574,0.6176276477666724,0.6563400865802042,0.4985766229893973
STU_006441,Secundaria baja,0.25107443034933025,0.17190552292632538,0.5770200467243444,0.5164213653316232,0.32672850816046317,0.5472176749031824
STU_006442,Secundaria baja,0.5546211924279753,0.39320183058573194,0.05217697698629285,0.7264091352656803,0.7061061914196435,0.6070800232127969
STU_006443,Secundaria baja,0.41807973889304095,0.35810091709716413,0.22381934400979478,0.9416173505729337,0.1017061329449999,0.1914668430640607
STU_006444,Primaria alta,0.22983450551378595,0.24181072998088948,0.5283547645053246,0.5767110638513913,0.7359061590311092,0.9043913583992307
STU_006445,Secundaria alta,0.14376690574974427,0.19840683039528798,0.6578262638549679,0.20941357498840543,0.2689669274929532,0.6082394358755757
STU_006446,Secundaria alta,0.19386524489324955,0.284830353735977,0.5213044013707735,0.8532211366740654,0.40738507217765463,0.8345205455264497
STU_006447,Secundaria baja,0.23645383062838354,0.1860959809877407,0.5774501883838757,0.5011822804985139,0.4663045392845909,0.2710360279349558
STU_006448,Secundaria alta,0.057734772257036125,0.3518003618878762,0.5904648658550876,0.4213754630638288,0.8642313629714853,0.19915044394930348
STU_006449,Secundaria baja,0.3164700103160441,0.10334245937120605,0.5801875303127499,0.6420007817795326,0.7265838265024708,0.733435737000709
STU_006450,Secundaria baja,0.13841147973364168,0.20385059572698572,0.6577379245393726,0.4173846498044476,0.6726606323434277,0.6063118069422158
STU_006451,Secundaria alta,0.5947864845036798,0.05762078016918266,0.3475927353271377,0.5416577854739585,0.4123698159371229,0.576641152482181
STU_006452,Secundaria baja,0.01418885388873306,0.42702846070961237,0.5587826854016545,0.1394246706596381,0.5088304971123456,0.9132419138857987
STU_006453,Secundaria baja,0.031568288799192684,0.44275362537572793,0.5256780858250795,0.445564515357,0.9289217178254608,0.5405779603846395
STU_006454,Primaria alta,0.12135902497183756,0.25008258353581736,0.628558391492345,0.7354853344488141,0.6937000412997777,0.7600371222617534
STU_006455,Secundaria baja,0.384880657178959,0.5774637974148457,0.037655545406195416,0.6232153424321257,0.6302843583350474,0.11729002483765574
STU_006456,Secundaria baja,0.7860756579648915,0.1546129096146491,0.05931143242045939,0.4237773793220788,0.5490166306697318,0.43294206243475336
STU_006457,Secundaria alta,0.2134984324525414,0.23015685135043162,0.5563447161970269,0.7490435561784924,0.7866155480230683,0.7925088873044295
STU_006458,Secundaria baja,0.5095649611414785,0.2087685349360251,0.2816665039224965,1.0,0.5918990416455574,0.9013376196358793
STU_006459,Secundaria baja,0.04475041565693633,0.3596588803756356,0.5955907039674281,0.39649729448356225,0.5044456180430876,0.5909739962750303
STU_006460,Secundaria alta,0.09418560522182919,0.6228136942414264,0.2830007005367444,0.8404103060600981,0.5438458057782358,0.36098600238079176
STU_006461,Secundaria baja,0.003749201798018304,0.3435448597169513,0.6527059384850304,0.5712535202241025,0.27574289560040255,0.9560199117343211
STU_006462,Secundaria baja,0.2832351206875813,0.5863307515164768,0.13043412779594202,0.8015818692313272,0.6915488593250297,0.6183984414637878
STU_006463,Secundaria alta,0.18032778999756302,0.13815831561359998,0.6815138943888371,0.28889968778351977,0.33546376369590686,0.8759390639479738
STU_006464,Primaria alta,0.1947440401148257,0.28816649667536853,0.5170894632098056,0.4341604441628158,0.3827687467881874,0.6291797124888832
STU_006465,Secundaria baja,0.333457168656525,0.37954114512035003,0.287001686223125,0.47672041073628496,0.2607355431963176,0.21737571586079307
STU_006466,Secundaria alta,0.02852381907166978,0.4738005737185648,0.4976756072097655,0.5148566661098294,0.6870029613283057,0.6794752675865969
STU_006467,Primaria alta,0.45893843648801114,0.1837599797759478,0.3573015837360411,0.5533155333360913,0.4887157252003407,0.8921428574361023
STU_006468,Secundaria alta,0.5752458037926039,0.007541312854609518,0.41721288335278667,0.6766343986935055,0.6565163440770903,0.2630586557914122
STU_006469,Secundaria baja,0.36673076701643814,0.4460833999512829,0.18718583303227893,0.5719849617431659,0.4215549081508401,0.5970362495216848
STU_006470,Secundaria alta,0.5740856515095981,0.3111097557376623,0.11480459275273949,0.6579203849453896,0.6761513932497766,0.13899903777713415
STU_006471,Primaria alta,0.09055525238360182,0.11511257611831854,0.7943321714980796,0.30963436598240224,0.27895884186097375,0.7419330906197436
STU_006472,Secundaria baja,0.0259873563720225,0.6279999144029957,0.3460127292249817,0.27057287453420714,0.21455959618880754,0.5265979615259713
STU_006473,Secundaria baja,0.20064549145565455,0.27530672117106714,0.5240477873732784,0.5220257350842531,0.6741522979345905,0.17483851805854664
STU_006474,Secundaria baja,0.4674374672439256,0.21534008944621222,0.3172224433098622,0.8137829274747659,0.623339004383542,0.6706032770993324
STU_006475,Secundaria baja,0.8200691291150087,0.16423494827244337,0.01569592261254783,0.45722931688674395,0.28488571056482226,0.47882335820847005
STU_006476,Secundaria baja,0.501712002082088,0.007885133444773023,0.4904028644731391,0.551495595839698,0.9368603114287022,0.5916944435814608
STU_006477,Secundaria alta,0.427237049852822,0.38738180198697325,0.18538114816020468,0.679864237332997,0.9149870756326918,0.33240992938857516
STU_006478,Primaria alta,0.573277969698668,0.19214639622689675,0.23457563407443513,0.625205837281496,0.45456567715496377,0.6879271349138362
STU_006479,Secundaria baja,0.1135909787313964,0.41155274664342867,0.4748562746251749,0.8648718429656632,0.8820658661798335,0.13104839234065818
STU_006480,Secundaria alta,0.19832047536125955,0.4308511768278346,0.3708283478109059,0.5802420560663053,0.5858020429281083,0.49339959739431793
STU_006481,Secundaria baja,0.06901286131416125,0.5729502621388896,0.3580368765469493,0.4822929231486636,0.45785690927363076,0.20413549332238287
STU_006482,Secundaria alta,0.4547408930885253,0.3905453078973125,0.15471379901416227,0.8891548446477263,0.7632562083886312,0.5087148282361847
STU_006483,Secundaria alta,0.09854119730110747,0.15893729975945065,0.742521502939442,0.5181605281561069,0.7793867322593588,0.6536125983559621
STU_006484,Secundaria baja,0.30563138388370953,0.44369158203660247,0.2506770340796881,0.211557248293826,0.28200631304567697,0.795050540941083
STU_006485,Secundaria alta,0.4755449044083335,0.29437277446408333,0.23008232112758303,0.8449775861821537,0.699443789018438,0.3255452235054942
STU_006486,Secundaria baja,0.48786809668912856,0.05092856181575169,0.4612033414951198,0.6303008237794855,0.9345639420675874,0.5946689738281001
STU_006487,Secundaria baja,0.222695766345527,0.589667139754657,0.18763709389981614,0.683720564997001,0.9667356032477866,0.6299814937180884
STU_006488,Secundaria baja,0.03509611729940795,0.7410068441358281,0.22389703856476417,0.6800443380161052,0.5209924336930216,0.15522385021887738
STU_006489,Secundaria alta,0.4034368626909805,0.4099319934958778,0.18663114381314172,0.24315301191623437,0.7548534301204128,0.3844389967750789
STU_006490,Primaria alta,0.3767335091655819,0.3979464017255596,0.22532008910885853,0.2581161523981169,0.32648668978890216,0.1389304947896764
STU_006491,Secundaria baja,0.3308065600119895,0.6361948141802538,0.032998625807756685,0.43743957320122434,0.6372382754785908,0.6014330116774382
STU_006492,Secundaria alta,0.0862937922386646,0.5294381440747862,0.3842680636865493,0.33233830861266883,0.6933784911028291,1.0
STU_006493,Secundaria baja,0.04327050549739231,0.18917396574631684,0.7675555287562907,0.39948993872579286,0.6918117993821105,0.7104358126249266
STU_006494,Secundaria baja,0.5928571478187705,0.23373148085248288,0.1734113713287468,0.6454446263113641,0.5411987196626006,0.36351108076754446
STU_006495,Secundaria baja,0.2916074467363633,0.48069181506151126,0.2277007382021256,0.644644719776589,0.20724137056582098,0.5569096680032954
STU_006496,Secundaria baja,0.32873493705918094,0.21066066175346393,0.46060440118735524,0.7011398296367004,0.2470455614928642,0.8796197069693764
STU_006497,Secundaria alta,0.6748120588281488,0.054184989957643745,0.2710029512142074,0.995530990106632,0.22880099466694948,0.40653196322924867
STU_006498,Primaria alta,0.2553415101232798,0.5999053382459713,0.14475315163074884,0.2963364012566423,0.44413893632641066,0.741082433698464
STU_006499,Secundaria baja,0.5928941906060268,0.15271792213542204,0.2543878872585511,0.8282743988943289,0.120590443923104,0.6401658012682607
STU_006500,Primaria alta,0.3125801872855375,0.40992170006589734,0.27749811264856517,0.8444673727363364,0.6558222017479497,0.10170518870292708
STU_006501,Secundaria alta,0.06175812250388186,0.8371213401834241,0.10112053731269413,0.4889078211662217,0.42903857495377384,0.2263173838165001
STU_006502,Secundaria alta,0.16465803672857185,0.4112565530668578,0.42408541020457025,0.5693191412939994,0.8910499069793036,0.6367972395662789
STU_006503,Secundaria alta,0.28399861789096775,0.2820729612753675,0.43392842083366484,0.55940169240048,0.5297331240514547,0.5664672100314885
STU_006504,Primaria alta,0.06728227256343311,0.7774474982869576,0.15527022914960917,0.5005004066894224,0.23667378783547044,0.8915767929459751
STU_006505,Secundaria alta,0.46354800493982445,0.2546559282393035,0.281796066820872,0.44232421863230886,0.2939890292850434,0.39375051885169043
STU_006506,Secundaria alta,0.5405456213028389,0.1289091378578717,0.33054524083928943,0.7264011038024927,0.1031968506602825,0.2871630668862536
STU_006507,Secundaria alta,0.45661202703572695,0.2423015973714723,0.3010863755928008,0.4063242758216453,0.7017824822716268,0.7449563818268249
STU_006508,Secundaria alta,0.4863590061897592,0.37853432134758974,0.13510667246265107,0.5398099979071953,0.587811858891419,0.4186777907114821
STU_006509,Primaria alta,0.46270736736930973,0.1447686221164659,0.3925240105142245,0.2068081295596521,0.6466068146051968,0.10672692608155734
STU_006510,Secundaria baja,0.34302281689088854,0.4108976624306226,0.24607952067848884,0.418916631673293,0.43748015453928063,0.3772507898300711
STU_006511,Secundaria alta,0.10622969728495123,0.6347813485906213,0.2589889541244275,0.3560048334681394,0.4770094946940631,0.47678579072441646
STU_006512,Secundaria baja,0.3291127144484801,0.25781102918579724,0.4130762563657227,0.7741838533390187,0.8127217567939974,0.3925223989399698
STU_006513,Secundaria baja,0.11329738189256065,0.45611897042882193,0.4305836476786175,0.37946405917050813,0.22003962088161996,0.5129166288274863
STU_006514,Secundaria alta,0.07161761360649484,0.3938625691056262,0.534519817287879,0.526721990404658,0.2678533290784086,0.8549298149112529
STU_006515,Secundaria alta,0.514112318625788,0.37801003056466187,0.10787765080955011,0.7348187859873887,0.4816924099149503,0.17895552770407838
STU_006516,Secundaria baja,0.3603443879903577,0.15418318890854238,0.4854724231010999,0.834835593284275,0.6666695574932436,0.6596403814808407
STU_006517,Secundaria baja,0.009443932173341552,0.4485523958050424,0.542003672021616,0.44838621815845797,0.4063532452009835,0.5514185996119334
STU_006518,Primaria alta,0.5558157652255089,0.11755108014209925,0.32663315463239184,0.252490925011947,0.584633498797042,0.4444079365659417
STU_006519,Secundaria baja,0.39280423081290716,0.33149075862787936,0.2757050105592135,0.8476786306159916,0.7896522351482521,0.8255576080182261
STU_006520,Secundaria alta,0.24001495953505617,0.3758104639001762,0.3841745765647675,0.4564447008239933,0.9280828443792896,0.26542551954335114
STU_006521,Secundaria alta,0.05372399750811866,0.5325013718986168,0.41377463059326447,0.32661550519778465,0.7496745607821544,0.3897949275907693
STU_006522,Secundaria baja,0.6056638760959503,0.28814920326560256,0.1061869206384472,0.9463187793462798,0.1319682445263169,0.2536065142017796
STU_006523,Secundaria alta,0.1967022731725082,0.5435973307199098,0.25970039610758194,0.4106197410454815,0.46721513492671485,0.19524975761445146
STU_006524,Secundaria alta,0.23046514273586044,0.22664691803029588,0.5428879392338437,0.599698819869771,0.6395459219963442,0.3465413156984261
STU_006525,Secundaria alta,0.2267468206596509,0.29738807333931144,0.47586510600103765,0.28261680354487584,0.8888904578723572,0.530250867469113
STU_006526,Secundaria baja,0.1518344675882653,0.6499482068338203,0.19821732557791438,0.34048105383215793,0.6320756724302294,0.5243592300863257
STU_006527,Secundaria alta,0.25192688533050556,0.09049525192471888,0.6575778627447756,0.8403844532304507,0.34583290037939113,0.15308996546785772
STU_006528,Secundaria alta,0.1802283175373919,0.4277068961749822,0.39206478628762587,0.8833646002268126,0.582863619663366,0.7009654580907214
STU_006529,Secundaria baja,0.27461894763032213,0.40022290051473025,0.3251581518549476,0.7246221145755336,0.6169039561369298,0.32293092855738204
STU_006530,Secundaria alta,0.03975413638245819,0.7688491616224572,0.19139670199508452,0.45542668277742326,0.3042781575885327,0.8556007068518398
STU_006531,Secundaria alta,0.24960209678499018,0.11365698528960673,0.636740917925403,0.4297711057723031,0.44380258584311505,0.723501100778027
STU_006532,Secundaria baja,0.35212110281922415,0.19091351289027866,0.4569653842904971,0.12113128159616662,0.6037959516730015,0.8410696906486324
STU_006533,Secundaria baja,0.3855084450791305,0.3645916105456329,0.24989994437523655,0.6177070649832259,0.8186435162895158,0.3657262224252955
STU_006534,Secundaria alta,0.2405299988553586,0.3483467830848873,0.411123218059754,0.224734304685909,0.7530517744036299,0.40370635216797396
STU_006535,Secundaria baja,0.527616317641549,0.3867747022754154,0.0856089800830357,0.9288984229694291,0.23351784093297928,0.8402633847553088
STU_006536,Secundaria alta,0.521761253036196,0.08931752885631031,0.3889212181074937,0.240614790130317,0.5355143338325925,0.7633987162131858
STU_006537,Primaria alta,0.03312573797527738,0.2912190296494161,0.6756552323753063,0.7237660202654049,0.7112648012049864,0.5365180448391448
STU_006538,Secundaria baja,0.5954818132266038,0.16333250602199192,0.24118568075140445,0.6174068060002383,0.7814334800267562,0.0795927618462109
STU_006539,Secundaria baja,0.18517366140891411,0.5705602930421139,0.24426604554897194,0.8588815676575532,0.2679722930584141,0.673589315439407
STU_006540,Secundaria alta,0.3687684945819201,0.5151298212394649,0.1161016841786149,0.9078433507580578,0.6035299797614273,0.6866316324292114
STU_006541,Secundaria baja,0.17750169208952227,0.1874059628725553,0.6350923450379224,0.7051896104942497,0.25572937784429317,0.49256998161254556
STU_006542,Secundaria baja,0.779126296955922,0.1409911338415998,0.0798825692024781,0.5357319359314545,0.22776666256399866,0.45881312340501723
STU_006543,Secundaria baja,0.10238779735126351,0.7295532320958255,0.16805897055291102,0.45867079662320975,0.7500567883090467,0.11171270626062063
STU_006544,Secundaria baja,0.20406817421561665,0.2800707315887214,0.5158610941956618,0.22681571119401076,0.38302732203507867,0.21849948763016125
STU_006545,Primaria alta,0.35086130811133986,0.2373227729147583,0.41181591897390196,0.7944687363410403,0.6862431418282138,0.4352405130731451
STU_006546,Secundaria baja,0.3373118369283282,0.4406541711789676,0.22203399189270412,0.47976937252933494,0.4133746508119079,0.3422191454665868
STU_006547,Primaria alta,0.10145340573456796,0.6441083487058458,0.25443824555958605,0.6051859542776312,0.8689325328866423,0.35525479072079996
STU_006548,Secundaria baja,0.04205306882553701,0.31473906779595495,0.643207863378508,0.5021573054549227,0.09976831029654817,0.5578027525417893
STU_006549,Secundaria alta,0.08971063925842321,0.5480798825799424,0.3622094781616343,0.6655534575441783,0.5122719631073033,0.8935924755041805
STU_006550,Secundaria baja,0.28522621740149723,0.27711376963372575,0.437660012964777,0.47140660296709386,0.13653696609801796,0.6964747844284125
STU_006551,Secundaria alta,0.5552305181278577,0.35824066648912095,0.08652881538302133,0.4842121181806096,0.5572061753216738,0.6185567954602347
STU_006552,Secundaria baja,0.2634882245091604,0.629264153751627,0.10724762173921268,0.7164603562644192,0.8726574408873128,0.7882485008108664
STU_006553,Primaria alta,0.6750019192719267,0.20770274871421046,0.11729533201386305,0.7337371142005666,0.2191734150639709,0.34857199680478623
STU_006554,Secundaria baja,0.18215288490429504,0.125340921093788,0.6925061940019168,0.3341538046222461,0.3402929107667768,0.4389435727556675
STU_006555,Secundaria baja,0.35593652173362234,0.29493327682820475,0.3491302014381728,0.9773208881692306,0.5878641080677566,0.26201379468763064
STU_006556,Secundaria baja,0.484427216829144,0.29717870999195484,0.21839407317890114,0.4547096654461668,0.2630293886129321,0.3792121650110751
STU_006557,Primaria alta,0.19451039956372784,0.2512276509765239,0.5542619494597483,0.6691630961173864,0.5816063555994678,0.30272778231010034
STU_006558,Secundaria baja,0.33459219262577594,0.10804960248351775,0.5573582048907062,0.6408924907850104,0.9024973006222957,0.37475135558060374
STU_006559,Secundaria alta,0.1961838875169544,0.3277991918107029,0.47601692067234275,0.8096128243791779,0.8255895715541394,0.6747514580088257
STU_006560,Secundaria baja,0.1152030465097197,0.5330903012633751,0.3517066522269052,0.8171396359317025,0.44880588903801827,0.3211873347475968
STU_006561,Secundaria baja,0.7053257495469357,0.1213854909234213,0.173288759529643,0.7238913142230288,0.5879529630788972,0.35485331716815877
STU_006562,Secundaria baja,0.37251560903795383,0.11932547669846633,0.50815891426358,0.7881561325672067,0.3166475023862269,0.833969396120369
STU_006563,Secundaria baja,0.16212185767848736,0.09060822216181459,0.747269920159698,0.6344777427923207,0.6549305203692997,0.5634335214317115
STU_006564,Primaria alta,0.7368998378327104,0.15739937928840753,0.10570078287888224,0.36117895638585024,0.9314747168542128,0.7201227971431519
STU_006565,Primaria alta,0.12740655347173355,0.25156839267082803,0.6210250538574384,0.1289700689117491,0.3875968202711063,0.5806972208988739
STU_006566,Secundaria alta,0.3860169271166267,0.2371830937083664,0.37679997917500685,0.7026399271452152,0.505385272557204,0.6953785862087747
STU_006567,Secundaria baja,0.25746106099322086,0.6527811559411448,0.08975778306563414,0.47565300986529213,0.7659551389932883,0.26326856403016086
STU_006568,Primaria alta,0.1998702432593683,0.24829936787367857,0.5518303888669532,0.24805243637325783,0.873174963482338,0.7642166040123651
STU_006569,Secundaria baja,0.24621741786686668,0.02177783896387054,0.7320047431692629,0.27321785494493483,0.4058560522508786,0.4788879459785704
STU_006570,Secundaria alta,0.36115721250155275,0.229793058863556,0.4090497286348913,0.7599739828838287,0.7896066374724137,0.5028266817297627
STU_006571,Secundaria baja,0.16304364613945452,0.24844730524706043,0.588509048613485,0.41526834110388255,0.3068257908143013,0.30370962715537275
STU_006572,Secundaria alta,0.37147776981445657,0.27808118886096456,0.3504410413245788,0.75571631057426,0.20986958604681302,0.3759650563154514
STU_006573,Secundaria alta,0.29944395322366074,0.37007550580364357,0.3304805409726957,0.3298392981851451,0.8161718008802824,0.8527246496708992
STU_006574,Secundaria baja,0.63291027139921,0.20753105619029943,0.1595586724104906,0.747766138326399,0.9677587979657855,0.9258180675224547
STU_006575,Secundaria alta,0.42384645565392653,0.27177491361454265,0.3043786307315308,0.6323180104545942,0.5755479581780624,0.5119337978640055
STU_006576,Primaria alta,0.3788410940429397,0.5306612187337755,0.0904976872232848,0.8095731199785111,0.4144506399806028,0.5432950825751811
STU_006577,Secundaria alta,0.40727747846481077,0.3501407167033408,0.24258180483184835,0.24581418091405305,0.7303202354797357,0.32442816828904997
STU_006578,Secundaria alta,0.11836463247792446,0.2755004544981666,0.6061349130239089,0.3513886660159943,0.6759921273552874,0.2815170398186753
STU_006579,Primaria alta,0.5312471418564786,0.26196299344182533,0.20678986470169608,0.8992448243919391,0.12387114924605631,0.4437123617413125
STU_006580,Secundaria alta,0.3437285238912942,0.45976690778867113,0.19650456832003477,0.6946229421203648,0.3282592499384909,0.36388659591341416
STU_006581,Secundaria alta,0.31542684991958986,0.3153691419130595,0.3692040081673506,0.3416659000832808,0.29234634991583863,0.6723433701413589
STU_006582,Primaria alta,0.5212971763544005,0.06659258870264137,0.41211023494295806,0.707450616151135,0.5978650044757167,0.9206040160667355
STU_006583,Secundaria baja,0.25961743588405584,0.41123046703249094,0.3291520970834533,0.53873342726288,0.1751671117174928,0.5088404918653044
STU_006584,Secundaria baja,0.39249325403155916,0.555964305222558,0.051542440745882774,0.7825113889602432,0.2706113761987263,0.21017838079461895
STU_006585,Secundaria baja,0.0884557349866789,0.1881444124489965,0.7233998525643247,0.18183442874541866,0.7664093998670851,1.0
STU_006586,Primaria alta,0.383572511181917,0.476122193689099,0.140305295128984,0.7838295088951427,0.45690198653671493,0.35724581877064876
STU_006587,Secundaria alta,0.30860108724596536,0.6333640215642029,0.058034891189831815,0.5200987864277873,0.912704202769225,0.7840916032149782
STU_006588,Secundaria baja,0.503990574393302,0.19852946217445727,0.29747996343224065,0.8640108326888948,0.8410774334660812,0.8831587841019949
STU_006589,Secundaria alta,0.3495958734336812,0.1780553323866978,0.472348794179621,0.08275318685265229,0.75474280733242,0.4037588538859477
STU_006590,Secundaria alta,0.24711571140104696,0.4426286993158923,0.31025558928306063,0.7929748349121721,0.5175388354374946,0.5971714956452624
STU_006591,Primaria alta,0.4446155763700865,0.2510085119966613,0.30437591163325217,0.7056231585203921,0.23110148102173786,0.526566265434066
STU_006592,Primaria alta,0.12923968679837902,0.7985398795256836,0.07222043367593736,0.734715786038583,0.6812331511603429,0.3126002909100975
STU_006593,Secundaria alta,0.7762300405805914,0.13289170787890048,0.09087825154050827,0.4799163727019649,0.39249971069921985,0.40148393732037135
STU_006594,Secundaria baja,0.037873729385306414,0.693420188902334,0.26870608171235966,0.5258892084217621,0.4711623852883967,0.7457798200761662
STU_006595,Secundaria alta,0.058952162901942474,0.6489600782047265,0.2920877588933311,0.06982005689148368,0.8855362168959997,0.5343679699032273
STU_006596,Secundaria alta,0.12773870496220727,0.48399816520408506,0.3882631298337076,0.5870891308574664,0.34855144175755726,0.5609443592089962
STU_006597,Secundaria baja,0.10006033340731989,0.20320300779773529,0.696736658794945,0.7082949677370123,0.5479049063027245,0.46668657272902303
STU_006598,Primaria alta,0.04832993315587681,0.05451248103692085,0.8971575858072025,0.4101435899254367,0.364498134437114,0.4495710880899366
STU_006599,Primaria alta,0.2995628352252766,0.1554439719698617,0.5449931928048617,0.47444081531691384,0.5542310981774108,0.434205349965845
STU_006600,Primaria alta,0.3887983070228666,0.5917302584305753,0.01947143454655808,0.48821672218956025,0.6355332299923596,0.7112939524080809
STU_006601,Secundaria baja,0.21678668886440985,0.4512426027684965,0.3319707083670937,0.31865812548356626,0.945640445943658,0.29126632913134015
STU_006602,Secundaria alta,0.010937207843369172,0.4300024824442143,0.5590603097124166,0.5671357781157976,0.7637958084984795,0.8030568214507604
STU_006603,Secundaria alta,0.6873327260569847,0.14166218431696806,0.17100508962604724,0.34516282676402,0.2866801747051699,0.3356613514883425
STU_006604,Secundaria alta,0.16109406618057234,0.2115362205499806,0.627369713269447,0.3034514245098477,0.4527690931733462,0.4803242510834486
STU_006605,Secundaria alta,0.2745981390562231,0.48514746016425503,0.2402544007795219,0.6973360698113272,0.7140653899621879,0.6907579540729472
STU_006606,Secundaria baja,0.0730597427979529,0.40335319886995374,0.5235870583320933,0.6532049918861337,0.7752541050134395,0.9399807186756663
STU_006607,Secundaria alta,0.1295807007210454,0.6948028228075144,0.1756164764714401,0.28780625864995957,0.9764348413209102,0.4311977569876299
STU_006608,Secundaria alta,0.21083545333531656,0.23931411321550175,0.5498504334491818,0.6381181040676852,0.5116698327106703,0.30505459437683763
STU_006609,Primaria alta,0.4021139558524538,0.464042924134192,0.1338431200133542,0.8066066757957117,0.7307969103929305,0.2968934635431231
STU_006610,Secundaria baja,0.8807172158962476,0.04878839711763196,0.07049438698612039,0.8600868727556166,0.46760108415132745,0.5112202766319843
STU_006611,Secundaria baja,0.4598978094190754,0.16087032591947056,0.37923186466145403,0.7803824757749174,0.07177511603298647,0.11715334578526909
STU_006612,Secundaria baja,0.3134382417722061,0.1827898469134911,0.5037719113143028,0.48761511123833623,0.22113455734727294,0.8745033459479068
STU_006613,Secundaria baja,0.232122997842407,0.7244970305883764,0.04337997156921652,0.7102450285243121,0.648377905044415,0.4764818041422371
STU_006614,Primaria alta,0.022923189164689512,0.6680196420980647,0.30905716873724576,0.10618033844553108,0.5422556890239948,0.39450449000144006
STU_006615,Secundaria alta,0.33409977505665817,0.42794079034435745,0.2379594345989843,0.4383654509470104,0.44709156843323156,0.5957182490623496
STU_006616,Primaria alta,0.1521567451552403,0.4742495753036431,0.3735936795411166,0.3939718021349486,0.7562370365809151,0.3914522704298559
STU_006617,Secundaria alta,0.10962515694674216,0.5737460159799919,0.3166288270732658,0.9599303245847657,0.7060666405128228,0.8466611131338958
STU_006618,Secundaria baja,0.5185831898229233,0.08566010256913098,0.3957567076079458,0.22095926919567282,0.4691455944189051,0.4918905885849391
STU_006619,Secundaria baja,0.11234505926447262,0.4608500200665831,0.42680492066894427,0.6968856039731802,0.9103825920131535,0.7791905434542108
STU_006620,Secundaria alta,0.4840417617558828,0.30063224778836284,0.21532599045575423,0.5064404925378578,0.19560886143870143,0.6636821957163943
STU_006621,Secundaria alta,0.6205326235449821,0.15971594482691742,0.21975143162810065,0.6283796505495249,0.35564268380363545,0.3267967659471391
STU_006622,Primaria alta,0.16286511175909185,0.058048076222132754,0.7790868120187754,0.6791637929064693,0.5298335612214139,0.6086182664915024
STU_006623,Secundaria alta,0.021682778993988676,0.5019004431390848,0.47641677786692666,0.6673684813932765,0.5722616312422153,0.6287362831323858
STU_006624,Secundaria baja,0.1928346845856869,0.6708176694400734,0.13634764597423965,0.32906782275991525,0.5887638850183394,0.748922758529388
STU_006625,Secundaria baja,0.11823022377765856,0.2852472394240857,0.5965225367982556,0.9165530878056296,0.47536761305531905,0.33072769782240335
STU_006626,Secundaria baja,0.21180967897032432,0.6420664512789839,0.14612386975069194,0.8064978552107109,0.7645422452188397,0.45730007967635905
STU_006627,Primaria alta,0.43340637448999547,0.3222467586972038,0.24434686681280085,0.24952516451642065,0.33827475294303183,0.26040767593083347
STU_006628,Primaria alta,0.33611097271050017,0.39953063679624085,0.26435839049325893,0.6983086695117887,0.8738014086116439,0.5428474896075555
STU_006629,Secundaria alta,0.7720497524995993,0.22503510053040907,0.0029151469699916126,0.5208459388134054,0.1722070529952195,0.7183159361383531
STU_006630,Secundaria baja,0.11713141308190872,0.0893835107115873,0.793485076206504,0.8043989668860808,0.8281003138078875,0.3998374445776647
STU_006631,Primaria alta,0.09264784493962264,0.05566255789869964,0.8516895971616777,0.5282353641696302,0.48280845398794775,0.7568616466007407
STU_006632,Secundaria alta,0.2518031981735069,0.27349038490991945,0.47470641691657367,0.13377769607169793,0.3596463148290203,0.21964280504276285
STU_006633,Primaria alta,0.3230267095660584,0.25644710009961963,0.42052619033432204,0.8102670488805666,0.4122349245959102,0.24088151459138918
STU_006634,Primaria alta,0.30239081055421774,0.2694006609826401,0.4282085284631422,0.7587370220957604,0.16467893643073034,0.5162102559896239
STU_006635,Secundaria baja,0.41397442814926744,0.2248724591269135,0.361153112723819,0.5885218127715692,0.6594405886155996,0.8910550715155033
STU_006636,Secundaria baja,0.17874778312202247,0.4871903258651815,0.3340618910127961,0.07573934056428229,0.861109549852909,0.4714050163193923
STU_006637,Secundaria baja,0.22725492316382032,0.7161880584825187,0.056557018353661004,0.39504850424332283,0.8801603080758176,0.5755382267470153
STU_006638,Secundaria alta,0.1837932720339753,0.2263326501427823,0.5898740778232423,0.17032034527247822,0.6646942683075439,0.9153989676126033
STU_006639,Primaria alta,0.26679624962878495,0.20770754637958627,0.5254962039916289,0.8395296736811704,0.3642966865966274,0.46574666699239653
